pair,img_1,img_2,keyPressed
E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg,E_M_tom_hankes.jpg,P_F_nicola_sturgeon.jpg,0.919922933
E_M_tom_hankes.jpg P_F_theresa_may.jpg,E_M_tom_hankes.jpg,P_F_theresa_may.jpg,0.804257497
E_M_tom_hankes.jpg P_M_bill_clinton.jpg,E_M_tom_hankes.jpg,P_M_bill_clinton.jpg,0.857402012
E_M_tom_hankes.jpg P_M_boris_johnson.jpg,E_M_tom_hankes.jpg,P_M_boris_johnson.jpg,0.851236984
E_M_tom_hankes.jpg P_M_david_cameron.jpg,E_M_tom_hankes.jpg,P_M_david_cameron.jpg,0.635543346
E_M_tom_hankes.jpg P_M_donald_trump.jpg,E_M_tom_hankes.jpg,P_M_donald_trump.jpg,0.738431871
E_M_tom_hankes.jpg P_M_george_Wbush.jpg,E_M_tom_hankes.jpg,P_M_george_Wbush.jpg,0.829261839
E_M_tom_hankes.jpg P_M_Tony_Blair.jpg,E_M_tom_hankes.jpg,P_M_Tony_Blair.jpg,0.805395439
P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg,P_F_hillary_clinton.jpg,P_F_nicola_sturgeon.jpg,0.710396469
P_F_hillary_clinton.jpg P_F_theresa_may.jpg,P_F_hillary_clinton.jpg,P_F_theresa_may.jpg,0.705843478
P_F_hillary_clinton.jpg P_M_bill_clinton.jpg,P_F_hillary_clinton.jpg,P_M_bill_clinton.jpg,0.871041685
P_F_hillary_clinton.jpg P_M_boris_johnson.jpg,P_F_hillary_clinton.jpg,P_M_boris_johnson.jpg,0.864137843
P_F_hillary_clinton.jpg P_M_david_cameron.jpg,P_F_hillary_clinton.jpg,P_M_david_cameron.jpg,0.766582012
P_F_hillary_clinton.jpg P_M_donald_trump.jpg,P_F_hillary_clinton.jpg,P_M_donald_trump.jpg,0.726512849
P_F_hillary_clinton.jpg P_M_george_Wbush.jpg,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,0.83340995
P_F_hillary_clinton.jpg P_M_Tony_Blair.jpg,P_F_hillary_clinton.jpg,P_M_Tony_Blair.jpg,0.831382334
P_F_nicola_sturgeon.jpg P_F_theresa_may.jpg,P_F_nicola_sturgeon.jpg,P_F_theresa_may.jpg,0.771866202
P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg,P_F_nicola_sturgeon.jpg,P_M_bill_clinton.jpg,0.893330626
P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg,P_F_nicola_sturgeon.jpg,P_M_boris_johnson.jpg,0.88170737
P_F_nicola_sturgeon.jpg P_M_david_cameron.jpg,P_F_nicola_sturgeon.jpg,P_M_david_cameron.jpg,0.817321733
P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg,P_F_nicola_sturgeon.jpg,P_M_donald_trump.jpg,0.834065318
P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg,P_F_nicola_sturgeon.jpg,P_M_george_Wbush.jpg,0.790960118
P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg,P_F_nicola_sturgeon.jpg,P_M_Tony_Blair.jpg,0.898744278
P_F_theresa_may.jpg P_M_bill_clinton.jpg,P_F_theresa_may.jpg,P_M_bill_clinton.jpg,0.786639154
P_F_theresa_may.jpg P_M_boris_johnson.jpg,P_F_theresa_may.jpg,P_M_boris_johnson.jpg,0.747997761
P_F_theresa_may.jpg P_M_david_cameron.jpg,P_F_theresa_may.jpg,P_M_david_cameron.jpg,0.779260442
P_F_theresa_may.jpg P_M_donald_trump.jpg,P_F_theresa_may.jpg,P_M_donald_trump.jpg,0.646092504
P_F_theresa_may.jpg P_M_george_Wbush.jpg,P_F_theresa_may.jpg,P_M_george_Wbush.jpg,0.915184937
P_F_theresa_may.jpg P_M_Tony_Blair.jpg,P_F_theresa_may.jpg,P_M_Tony_Blair.jpg,0.859265625
P_M_bill_clinton.jpg P_M_boris_johnson.jpg,P_M_bill_clinton.jpg,P_M_boris_johnson.jpg,0.57531321
P_M_bill_clinton.jpg P_M_david_cameron.jpg,P_M_bill_clinton.jpg,P_M_david_cameron.jpg,0.731863499
P_M_bill_clinton.jpg P_M_donald_trump.jpg,P_M_bill_clinton.jpg,P_M_donald_trump.jpg,0.795598507
P_M_bill_clinton.jpg P_M_george_Wbush.jpg,P_M_bill_clinton.jpg,P_M_george_Wbush.jpg,0.922236882
P_M_bill_clinton.jpg P_M_Tony_Blair.jpg,P_M_bill_clinton.jpg,P_M_Tony_Blair.jpg,0.932195261
P_M_boris_johnson.jpg P_M_david_cameron.jpg,P_M_boris_johnson.jpg,P_M_david_cameron.jpg,0.716926157
P_M_boris_johnson.jpg P_M_donald_trump.jpg,P_M_boris_johnson.jpg,P_M_donald_trump.jpg,0.675142765
P_M_boris_johnson.jpg P_M_george_Wbush.jpg,P_M_boris_johnson.jpg,P_M_george_Wbush.jpg,0.868955523
P_M_boris_johnson.jpg P_M_Tony_Blair.jpg,P_M_boris_johnson.jpg,P_M_Tony_Blair.jpg,0.856802091
P_M_david_cameron.jpg P_M_donald_trump.jpg,P_M_david_cameron.jpg,P_M_donald_trump.jpg,0.843391269
P_M_david_cameron.jpg P_M_george_Wbush.jpg,P_M_david_cameron.jpg,P_M_george_Wbush.jpg,0.827981174
P_M_david_cameron.jpg P_M_Tony_Blair.jpg,P_M_david_cameron.jpg,P_M_Tony_Blair.jpg,0.807828888
P_M_donald_trump.jpg P_M_george_Wbush.jpg,P_M_donald_trump.jpg,P_M_george_Wbush.jpg,0.872686878
P_M_donald_trump.jpg P_M_Tony_Blair.jpg,P_M_donald_trump.jpg,P_M_Tony_Blair.jpg,0.741787672
P_M_george_Wbush.jpg P_M_Tony_Blair.jpg,P_M_george_Wbush.jpg,P_M_Tony_Blair.jpg,0.800794482
