"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
1780,"P_M_bill_clinton.png","P_M_donald_trump.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_M_bill_clinton.png P_M_donald_trump.png",0.779098747945323,"33","Female","left",0,1,FALSE
2733,"E_F_Kate_Winslet.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png E_M_robert_de_niro.png",0.779098747945323,"33","Female","left",0,0,FALSE
2065,"E_M_Hugh_Grant.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png E_M_robert_de_niro.png",0.779098747945323,"33","Female","left",0,0,FALSE
2017,"E_F_angelina_jolie.png","E_M_Hugh_Grant.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png E_M_Hugh_Grant.png",0.779098747945323,"33","Female","left",0,0,FALSE
3213,"E_F_jennifer_aniston.png","E_M_Hugh_Grant.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png E_M_Hugh_Grant.png",-1.94535699640335,"33","Female","left",0,0,FALSE
2916,"E_M_Hugh_Grant.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png P_M_boris_johnson.png",0.779098747945323,"33","Female","left",0,1,FALSE
3232,"E_F_angelina_jolie.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png E_M_tom_hankes.png",0.779098747945323,"33","Female","left",0,0,FALSE
3549,"E_M_michael_caine.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_michael_caine.png P_M_george_Wbush.png",0.779098747945323,"33","Female","left",0,0,FALSE
2983,"E_F_Kate_Winslet.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png P_F_hillary_clinton.png",-1.94535699640335,"33","Female","left",0,0,FALSE
2452,"E_F_angelina_jolie.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png P_M_bill_clinton.png",0.779098747945323,"33","Female","left",0,0,FALSE
4596,"E_M_tom_hankes.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_M_george_Wbush.png",-1.94535699640335,"33","Female","left",0,0,FALSE
3383,"E_M_tom_hankes.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_M_Tony_Blair.png",-1.03720508162046,"33","Female","left",0,1,FALSE
3368,"E_M_tom_hankes.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_M_boris_johnson.png",1.68725066272821,"33","Female","left",0,1,FALSE
2413,"E_F_Judi_Dench.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Judi_Dench.png E_M_tom_hankes.png",-1.94535699640335,"33","Female","left",0,0,FALSE
