"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition"
1548,"E_F_Kate_Winslet.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1675,"P_F_nicola_sturgeon.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1442,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_sandra_bullock.jpg E_M_tom_hankes.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1295,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2037,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","6","12345","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg",-4.36451226534809,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2314,"E_F_angelina_jolie.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_angelina_jolie.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2491,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1457,"E_F_keira_knightley.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_keira_knightley.jpg E_M_tom_hankes.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1429,"E_M_Hugh_Grant.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1770,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","6","12345","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1724,"E_F_keira_knightley.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_keira_knightley.jpg P_M_boris_johnson.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1712,"E_M_nicolas_cage.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","6","12345","E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1992,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","6","12345","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1536,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","6","12345","E_F_keira_knightley.jpg P_F_tehresy_may.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2024,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2045,"E_F_sandra_bullock.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3756,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","6","12345","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1532,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","6","12345","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1942,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
3839,"E_M_tom_hankes.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_tom_hankes.jpg P_M_david_cameron.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4517,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","6","12345","E_M_michael_caine.jpg E_M_tom_hankes.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
18477,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1992,"E_M_robert_de_niro.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_robert_de_niro.jpg P_M_bill_clinton.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1711,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","6","12345","E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1841,"P_F_hillary_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_hillary_clinton.jpg P_M_boris_johnson.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1875,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1892,"E_F_Kate_Winslet.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_Kate_Winslet.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2766,"E_M_michael_caine.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_michael_caine.jpg P_M_Tony_Blair.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1750,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","6","12345","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1607,"E_M_robert_de_niro.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_robert_de_niro.jpg P_M_david_cameron.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1149,"E_M_nicolas_cage.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1297,"E_F_Judi_Dench.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_Judi_Dench.jpg P_M_david_cameron.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1322,"E_F_keira_knightley.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_keira_knightley.jpg E_M_nicolas_cage.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1287,"E_F_Judi_Dench.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","6","12345","E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1349,"E_F_Kate_Winslet.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_Kate_Winslet.jpg E_M_michael_caine.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1450,"E_M_Hugh_Grant.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_Hugh_Grant.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1350,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","6","12345","E_M_tom_hankes.jpg P_F_tehresy_may.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1599,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","6","6","12345","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2331,"E_M_michael_caine.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_michael_caine.jpg P_M_george_Wbush.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1948,"P_F_hillary_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_hillary_clinton.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1260,"P_F_hillary_clinton.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1552,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","6","12345","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2425,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","6","12345","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1231,"P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_hillary_clinton.jpg P_M_george_Wbush.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1887,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1559,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","6","12345","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1331,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_tom_hankes.jpg P_M_george_Wbush.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1341,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1899,"E_F_Judi_Dench.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_Judi_Dench.jpg E_M_robert_de_niro.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1497,"E_M_robert_de_niro.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_robert_de_niro.jpg P_M_donald_trump.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1214,"P_F_nicola_sturgeon.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1333,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1657,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","6","12345","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1266,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_angelina_jolie.jpg P_M_david_cameron.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1192,"E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1360,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1530,"P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","6","6","12345","P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1309,"E_F_jennifer_aniston.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_jennifer_aniston.jpg P_M_george_Wbush.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1238,"E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1131,"E_F_Kate_Winslet.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","6","12345","E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1324,"E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","6","12345","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1864,"E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","6","12345","E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1247,"E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","6","12345","E_F_jennifer_aniston.jpg E_F_Judi_Dench.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1300,"P_F_tehresy_may.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","6","12345","P_F_tehresy_may.jpg P_M_david_cameron.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
2181,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","6","12345","P_M_bill_clinton.jpg P_M_david_cameron.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1223,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","6","12345","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
1350,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","6","12345","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg",0.320557398019916,"30","Female","right",1,1,FALSE,"international/./visual_perception"
4087,"P_M_boris_johnson.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","6","12345","P_M_boris_johnson.jpg P_M_donald_trump.jpg",-2.02197743366409,"30","Female","right",1,1,FALSE,"international/./visual_perception"
6407,"E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","7","12345","E_M_tom_hankes.jpg P_F_hillary_clinton.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2941,"P_F_tehresy_may.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","7","12345","P_F_tehresy_may.jpg P_M_george_Wbush.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3046,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","7","12345","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2678,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","7","12345","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3166,"E_F_jennifer_aniston.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","7","12345","E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3892,"P_M_boris_johnson.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","7","12345","P_M_boris_johnson.jpg P_M_donald_trump.jpg",-2.59230046042885,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2984,"E_F_jennifer_aniston.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","7","12345","E_F_jennifer_aniston.jpg P_F_hillary_clinton.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2733,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","7","12345","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2590,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","7","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",0.37479042801381,"33","Female","right",1,1,FALSE,"international/./visual_perception"
