"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
NA,"P_M_bill_clinton.jpg","E_F_angelina_jolie.jpg",NA,NA,NA,NA,NA,"0.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","E_M_anthony_hopkins.jpg",NA,NA,NA,NA,NA,"0.447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_anthony_hopkins.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,"0.397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,"0.438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_michael_caine.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,"0.4644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_robert_de_niro.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","E_F_Kate_Winslet.jpg",NA,NA,NA,NA,NA,"0.4746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,"0.4927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,"0.2495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_M_bill_clinton.jpg P_M_donald_trump.jpg"
NA,"P_M_bill_clinton.jpg","E_M_liam_neeson.jpg",NA,NA,NA,NA,NA,"0.406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_liam_neeson.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,"0.324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_M_bill_clinton.jpg P_M_boris_johnson.jpg"
NA,"P_M_bill_clinton.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,"0.357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_tom_hankes.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,"0.4146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_F_tehresy_may.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,"0.206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg"
NA,"P_M_bill_clinton.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,"0.3267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","P_M_bill_clinton.jpg P_M_Tony_Blair.jpg"
NA,"P_M_bill_clinton.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,"0.3687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_M_nicolas_cage.jpg P_M_bill_clinton.jpg"
NA,"E_F_keira_knightley.jpg","P_F_esther_mcvey.jpg",NA,NA,NA,NA,NA,"0.6099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg P_F_esther_mcvey.jpg"
NA,"E_F_keira_knightley.jpg","E_F_Judi_Dench.jpg",NA,NA,NA,NA,NA,"0.4995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg"
NA,"E_F_keira_knightley.jpg","E_F_jennifer_aniston.jpg",NA,NA,NA,NA,NA,"0.2827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg"
NA,"E_F_keira_knightley.jpg","P_F_angela_rayner.jpg",NA,NA,NA,NA,NA,"0.5286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg P_F_angela_rayner.jpg"
NA,"E_F_keira_knightley.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,"0.276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg E_F_sandra_bullock.jpg"
NA,"E_F_keira_knightley.jpg","P_F_PRITI_PATEL.jpg",NA,NA,NA,NA,NA,"0.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg P_F_PRITI_PATEL.jpg"
NA,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,"0.5452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg P_M_david_cameron.jpg"
NA,"E_F_keira_knightley.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,"0.566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_res","E_F_keira_knightley.jpg P_M_george_Wbush.jpg"
